starttime	seconds	ctime	dtime	ttime	wait
Sat Dec 24 11:58:20 2022	1671883100	0	282	282	272
Sat Dec 24 11:58:19 2022	1671883099	0	282	282	281
Sat Dec 24 11:58:15 2022	1671883095	0	282	282	281
Sat Dec 24 11:58:20 2022	1671883100	0	282	282	279
Sat Dec 24 11:58:19 2022	1671883099	0	282	282	281
Sat Dec 24 11:58:20 2022	1671883100	0	282	282	277
Sat Dec 24 11:58:17 2022	1671883097	0	282	282	282
Sat Dec 24 11:58:16 2022	1671883096	0	282	282	281
Sat Dec 24 11:58:18 2022	1671883098	0	282	282	281
Sat Dec 24 11:58:15 2022	1671883095	1	281	282	280
Sat Dec 24 11:58:15 2022	1671883095	0	282	282	282
Sat Dec 24 11:58:20 2022	1671883100	0	282	282	281
Sat Dec 24 11:58:17 2022	1671883097	0	282	282	282
Sat Dec 24 11:58:19 2022	1671883099	0	282	282	282
Sat Dec 24 11:58:19 2022	1671883099	0	282	282	282
Sat Dec 24 11:58:15 2022	1671883095	1	281	282	280
Sat Dec 24 11:58:15 2022	1671883095	0	282	282	282
Sat Dec 24 11:58:16 2022	1671883096	0	282	282	277
Sat Dec 24 11:58:18 2022	1671883098	0	282	283	282
Sat Dec 24 11:58:18 2022	1671883098	0	282	283	282
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	282
Sat Dec 24 11:58:17 2022	1671883097	0	283	283	282
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	282
Sat Dec 24 11:58:17 2022	1671883097	0	283	283	282
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	282
Sat Dec 24 11:58:17 2022	1671883097	0	283	283	282
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	282
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	282
Sat Dec 24 11:58:15 2022	1671883095	0	283	283	282
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	282
Sat Dec 24 11:58:20 2022	1671883100	0	283	283	282
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	282
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	283
Sat Dec 24 11:58:20 2022	1671883100	0	283	283	282
Sat Dec 24 11:58:17 2022	1671883097	0	283	283	283
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	283
Sat Dec 24 11:58:20 2022	1671883100	0	283	283	283
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	282
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	283
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	283
Sat Dec 24 11:58:18 2022	1671883098	0	283	283	281
Sat Dec 24 11:58:16 2022	1671883096	0	283	283	283
Sat Dec 24 11:58:15 2022	1671883095	0	283	284	283
Sat Dec 24 11:58:19 2022	1671883099	0	284	284	283
Sat Dec 24 11:58:20 2022	1671883100	0	284	284	283
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	283
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	283
Sat Dec 24 11:58:20 2022	1671883100	0	284	284	283
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	283
Sat Dec 24 11:58:18 2022	1671883098	0	284	284	283
Sat Dec 24 11:58:19 2022	1671883099	0	284	284	284
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	284
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	284
Sat Dec 24 11:58:20 2022	1671883100	0	284	284	284
Sat Dec 24 11:58:17 2022	1671883097	0	284	284	284
Sat Dec 24 11:58:18 2022	1671883098	0	284	284	284
Sat Dec 24 11:58:15 2022	1671883095	1	283	284	283
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	284
Sat Dec 24 11:58:18 2022	1671883098	0	284	284	282
Sat Dec 24 11:58:16 2022	1671883096	0	284	284	283
Sat Dec 24 11:58:17 2022	1671883097	0	284	284	284
Sat Dec 24 11:58:20 2022	1671883100	0	284	284	284
Sat Dec 24 11:58:20 2022	1671883100	0	284	284	284
Sat Dec 24 11:58:20 2022	1671883100	0	284	284	282
Sat Dec 24 11:58:17 2022	1671883097	0	284	285	284
Sat Dec 24 11:58:15 2022	1671883095	0	284	285	284
Sat Dec 24 11:58:15 2022	1671883095	0	284	285	284
Sat Dec 24 11:58:20 2022	1671883100	0	285	285	284
Sat Dec 24 11:58:16 2022	1671883096	0	285	285	284
Sat Dec 24 11:58:18 2022	1671883098	0	285	285	284
Sat Dec 24 11:58:18 2022	1671883098	0	285	285	285
Sat Dec 24 11:58:16 2022	1671883096	0	285	285	285
Sat Dec 24 11:58:20 2022	1671883100	0	285	285	285
Sat Dec 24 11:58:16 2022	1671883096	0	285	285	285
Sat Dec 24 11:58:17 2022	1671883097	0	285	285	285
Sat Dec 24 11:58:19 2022	1671883099	0	285	285	283
Sat Dec 24 11:58:18 2022	1671883098	0	285	286	285
Sat Dec 24 11:58:15 2022	1671883095	0	286	286	285
Sat Dec 24 11:58:17 2022	1671883097	0	286	286	285
Sat Dec 24 11:58:18 2022	1671883098	0	286	286	285
Sat Dec 24 11:58:17 2022	1671883097	0	286	286	279
Sat Dec 24 11:58:20 2022	1671883100	0	286	286	285
Sat Dec 24 11:58:15 2022	1671883095	2	283	286	283
Sat Dec 24 11:58:18 2022	1671883098	0	286	286	285
Sat Dec 24 11:58:19 2022	1671883099	0	286	286	285
Sat Dec 24 11:58:18 2022	1671883098	0	286	286	286
Sat Dec 24 11:58:17 2022	1671883097	0	286	286	285
Sat Dec 24 11:58:16 2022	1671883096	0	286	286	285
Sat Dec 24 11:58:16 2022	1671883096	0	286	286	286
Sat Dec 24 11:58:16 2022	1671883096	0	286	286	286
Sat Dec 24 11:58:19 2022	1671883099	0	286	286	286
Sat Dec 24 11:58:18 2022	1671883098	0	286	286	285
Sat Dec 24 11:58:15 2022	1671883095	0	286	286	286
Sat Dec 24 11:58:15 2022	1671883095	1	285	287	285
Sat Dec 24 11:58:18 2022	1671883098	0	287	287	286
Sat Dec 24 11:58:15 2022	1671883095	0	287	287	286
Sat Dec 24 11:58:19 2022	1671883099	0	287	287	286
Sat Dec 24 11:58:17 2022	1671883097	0	287	287	286
Sat Dec 24 11:58:18 2022	1671883098	0	287	287	287
Sat Dec 24 11:58:17 2022	1671883097	0	287	287	287
Sat Dec 24 11:58:18 2022	1671883098	0	287	287	286
Sat Dec 24 11:58:18 2022	1671883098	0	287	287	287
Sat Dec 24 11:58:18 2022	1671883098	0	287	287	287
Sat Dec 24 11:58:15 2022	1671883095	0	287	287	287
Sat Dec 24 11:58:16 2022	1671883096	0	287	287	287
Sat Dec 24 11:58:17 2022	1671883097	0	287	287	287
Sat Dec 24 11:58:20 2022	1671883100	0	287	287	285
Sat Dec 24 11:58:19 2022	1671883099	0	287	287	287
Sat Dec 24 11:58:16 2022	1671883096	0	287	287	287
Sat Dec 24 11:58:16 2022	1671883096	0	287	288	287
Sat Dec 24 11:58:16 2022	1671883096	0	288	288	287
Sat Dec 24 11:58:16 2022	1671883096	0	288	288	287
Sat Dec 24 11:58:16 2022	1671883096	0	288	288	287
Sat Dec 24 11:58:16 2022	1671883096	0	288	288	288
Sat Dec 24 11:58:18 2022	1671883098	0	288	288	288
Sat Dec 24 11:58:18 2022	1671883098	0	288	288	288
Sat Dec 24 11:58:17 2022	1671883097	0	288	288	287
Sat Dec 24 11:58:18 2022	1671883098	0	288	288	287
Sat Dec 24 11:58:15 2022	1671883095	1	288	288	287
Sat Dec 24 11:58:16 2022	1671883096	0	289	289	288
Sat Dec 24 11:58:15 2022	1671883095	1	287	289	287
Sat Dec 24 11:58:19 2022	1671883099	0	289	289	288
Sat Dec 24 11:58:18 2022	1671883098	0	289	289	288
Sat Dec 24 11:58:16 2022	1671883096	0	289	289	288
Sat Dec 24 11:58:18 2022	1671883098	0	289	289	288
Sat Dec 24 11:58:16 2022	1671883096	0	289	289	288
Sat Dec 24 11:58:18 2022	1671883098	0	289	289	288
Sat Dec 24 11:58:18 2022	1671883098	0	289	289	289
Sat Dec 24 11:58:16 2022	1671883096	0	289	289	288
Sat Dec 24 11:58:20 2022	1671883100	0	289	289	289
Sat Dec 24 11:58:16 2022	1671883096	0	289	289	289
Sat Dec 24 11:58:17 2022	1671883097	0	289	289	289
Sat Dec 24 11:58:19 2022	1671883099	0	289	289	287
Sat Dec 24 11:58:18 2022	1671883098	0	289	289	289
Sat Dec 24 11:58:18 2022	1671883098	0	289	290	289
Sat Dec 24 11:58:19 2022	1671883099	0	289	290	289
Sat Dec 24 11:58:17 2022	1671883097	0	290	290	289
Sat Dec 24 11:58:19 2022	1671883099	0	290	290	289
Sat Dec 24 11:58:17 2022	1671883097	0	290	290	288
Sat Dec 24 11:58:17 2022	1671883097	0	290	290	289
Sat Dec 24 11:58:15 2022	1671883095	1	289	290	288
Sat Dec 24 11:58:19 2022	1671883099	0	290	290	289
Sat Dec 24 11:58:17 2022	1671883097	0	290	290	290
Sat Dec 24 11:58:20 2022	1671883100	0	290	290	289
Sat Dec 24 11:58:15 2022	1671883095	1	289	290	288
Sat Dec 24 11:58:17 2022	1671883097	0	290	290	288
Sat Dec 24 11:58:15 2022	1671883095	0	290	290	289
Sat Dec 24 11:58:18 2022	1671883098	0	290	290	290
Sat Dec 24 11:58:16 2022	1671883096	0	290	290	290
Sat Dec 24 11:58:17 2022	1671883097	0	290	290	290
Sat Dec 24 11:58:19 2022	1671883099	0	290	290	290
Sat Dec 24 11:58:19 2022	1671883099	0	290	290	288
Sat Dec 24 11:58:18 2022	1671883098	0	290	290	290
Sat Dec 24 11:58:18 2022	1671883098	0	290	290	289
Sat Dec 24 11:58:18 2022	1671883098	0	290	291	290
Sat Dec 24 11:58:15 2022	1671883095	2	289	291	289
Sat Dec 24 11:58:18 2022	1671883098	0	291	291	290
Sat Dec 24 11:58:19 2022	1671883099	0	291	291	290
Sat Dec 24 11:58:18 2022	1671883098	0	291	291	290
Sat Dec 24 11:58:16 2022	1671883096	0	291	291	290
Sat Dec 24 11:58:19 2022	1671883099	0	291	291	290
Sat Dec 24 11:58:16 2022	1671883096	0	291	291	290
Sat Dec 24 11:58:17 2022	1671883097	0	291	291	291
Sat Dec 24 11:58:15 2022	1671883095	0	291	291	290
Sat Dec 24 11:58:19 2022	1671883099	0	291	291	282
Sat Dec 24 11:58:18 2022	1671883098	0	291	291	291
Sat Dec 24 11:58:15 2022	1671883095	0	291	291	290
Sat Dec 24 11:58:19 2022	1671883099	0	291	291	289
Sat Dec 24 11:58:16 2022	1671883096	0	291	291	288
Sat Dec 24 11:58:18 2022	1671883098	0	291	291	291
Sat Dec 24 11:58:18 2022	1671883098	0	291	291	291
Sat Dec 24 11:58:15 2022	1671883095	2	289	291	288
Sat Dec 24 11:58:18 2022	1671883098	0	291	292	289
Sat Dec 24 11:58:19 2022	1671883099	0	291	292	291
Sat Dec 24 11:58:16 2022	1671883096	0	292	292	291
Sat Dec 24 11:58:18 2022	1671883098	0	292	292	291
Sat Dec 24 11:58:18 2022	1671883098	0	292	292	291
Sat Dec 24 11:58:17 2022	1671883097	0	292	292	291
Sat Dec 24 11:58:20 2022	1671883100	0	292	292	289
Sat Dec 24 11:58:18 2022	1671883098	0	292	292	291
Sat Dec 24 11:58:20 2022	1671883100	0	292	292	284
Sat Dec 24 11:58:18 2022	1671883098	0	292	292	291
Sat Dec 24 11:58:18 2022	1671883098	0	292	292	291
Sat Dec 24 11:58:17 2022	1671883097	0	292	292	288
Sat Dec 24 11:58:19 2022	1671883099	0	292	292	291
Sat Dec 24 11:58:20 2022	1671883100	0	292	292	290
Sat Dec 24 11:58:17 2022	1671883097	0	292	292	292
Sat Dec 24 11:58:19 2022	1671883099	0	292	292	292
Sat Dec 24 11:58:20 2022	1671883100	0	292	292	292
Sat Dec 24 11:58:18 2022	1671883098	0	292	292	292
Sat Dec 24 11:58:16 2022	1671883096	0	293	293	287
Sat Dec 24 11:58:16 2022	1671883096	0	293	293	292
Sat Dec 24 11:58:18 2022	1671883098	0	293	293	292
Sat Dec 24 11:58:18 2022	1671883098	0	293	293	293
Sat Dec 24 11:58:16 2022	1671883096	0	293	293	292
Sat Dec 24 11:58:18 2022	1671883098	0	293	293	293
Sat Dec 24 11:58:19 2022	1671883099	0	293	293	293
Sat Dec 24 11:58:15 2022	1671883095	2	292	293	291
Sat Dec 24 11:58:18 2022	1671883098	0	293	293	293
Sat Dec 24 11:58:17 2022	1671883097	0	293	293	293
Sat Dec 24 11:58:20 2022	1671883100	0	293	293	293
Sat Dec 24 11:58:18 2022	1671883098	0	293	294	292
Sat Dec 24 11:58:17 2022	1671883097	0	293	294	293
Sat Dec 24 11:58:20 2022	1671883100	0	294	294	291
Sat Dec 24 11:58:19 2022	1671883099	0	294	294	293
Sat Dec 24 11:58:20 2022	1671883100	0	294	294	293
Sat Dec 24 11:58:20 2022	1671883100	0	294	294	293
Sat Dec 24 11:58:18 2022	1671883098	0	294	294	293
Sat Dec 24 11:58:18 2022	1671883098	0	294	294	293
Sat Dec 24 11:58:16 2022	1671883096	0	294	294	293
Sat Dec 24 11:58:18 2022	1671883098	0	294	294	293
Sat Dec 24 11:58:17 2022	1671883097	0	294	294	293
Sat Dec 24 11:58:18 2022	1671883098	0	294	294	292
Sat Dec 24 11:58:18 2022	1671883098	0	294	294	293
Sat Dec 24 11:58:16 2022	1671883096	0	294	294	294
Sat Dec 24 11:58:16 2022	1671883096	0	294	294	293
Sat Dec 24 11:58:18 2022	1671883098	0	294	294	294
Sat Dec 24 11:58:15 2022	1671883095	1	293	294	293
Sat Dec 24 11:58:16 2022	1671883096	0	294	294	294
Sat Dec 24 11:58:16 2022	1671883096	0	294	294	294
Sat Dec 24 11:58:16 2022	1671883096	0	294	294	293
Sat Dec 24 11:58:18 2022	1671883098	0	295	295	293
Sat Dec 24 11:58:16 2022	1671883096	0	295	295	293
Sat Dec 24 11:58:18 2022	1671883098	0	295	295	294
Sat Dec 24 11:58:16 2022	1671883096	0	295	295	294
Sat Dec 24 11:58:18 2022	1671883098	0	295	295	294
Sat Dec 24 11:58:18 2022	1671883098	0	295	295	294
Sat Dec 24 11:58:16 2022	1671883096	0	295	295	294
Sat Dec 24 11:58:18 2022	1671883098	0	295	295	295
Sat Dec 24 11:58:15 2022	1671883095	0	295	295	295
Sat Dec 24 11:58:20 2022	1671883100	0	295	295	295
Sat Dec 24 11:58:16 2022	1671883096	0	295	296	295
Sat Dec 24 11:58:17 2022	1671883097	0	296	296	295
Sat Dec 24 11:58:18 2022	1671883098	0	296	296	295
Sat Dec 24 11:58:17 2022	1671883097	0	296	296	292
Sat Dec 24 11:58:20 2022	1671883100	0	296	296	295
Sat Dec 24 11:58:16 2022	1671883096	0	296	296	295
Sat Dec 24 11:58:16 2022	1671883096	0	296	296	295
Sat Dec 24 11:58:19 2022	1671883099	0	296	296	295
Sat Dec 24 11:58:17 2022	1671883097	0	296	296	295
Sat Dec 24 11:58:17 2022	1671883097	0	296	296	295
Sat Dec 24 11:58:20 2022	1671883100	0	296	296	295
Sat Dec 24 11:58:16 2022	1671883096	0	296	296	295
Sat Dec 24 11:58:17 2022	1671883097	0	296	296	296
Sat Dec 24 11:58:15 2022	1671883095	0	296	296	296
Sat Dec 24 11:58:17 2022	1671883097	0	296	296	296
Sat Dec 24 11:58:16 2022	1671883096	0	296	296	296
Sat Dec 24 11:58:17 2022	1671883097	0	296	297	296
Sat Dec 24 11:58:19 2022	1671883099	0	297	297	296
Sat Dec 24 11:58:17 2022	1671883097	0	297	297	296
Sat Dec 24 11:58:20 2022	1671883100	0	297	297	296
Sat Dec 24 11:58:18 2022	1671883098	0	297	297	296
Sat Dec 24 11:58:18 2022	1671883098	0	297	297	296
Sat Dec 24 11:58:18 2022	1671883098	0	297	297	297
Sat Dec 24 11:58:16 2022	1671883096	0	297	297	297
Sat Dec 24 11:58:16 2022	1671883096	0	297	297	296
Sat Dec 24 11:58:18 2022	1671883098	0	297	297	297
Sat Dec 24 11:58:16 2022	1671883096	0	297	297	297
Sat Dec 24 11:58:17 2022	1671883097	0	297	297	293
Sat Dec 24 11:58:18 2022	1671883098	0	297	297	297
Sat Dec 24 11:58:17 2022	1671883097	0	297	297	297
Sat Dec 24 11:58:15 2022	1671883095	0	297	297	296
Sat Dec 24 11:58:16 2022	1671883096	0	297	297	297
Sat Dec 24 11:58:18 2022	1671883098	0	297	297	297
Sat Dec 24 11:58:18 2022	1671883098	0	298	298	297
Sat Dec 24 11:58:18 2022	1671883098	0	298	298	297
Sat Dec 24 11:58:16 2022	1671883096	0	298	298	297
Sat Dec 24 11:58:17 2022	1671883097	0	298	298	297
Sat Dec 24 11:58:16 2022	1671883096	0	298	298	297
Sat Dec 24 11:58:19 2022	1671883099	0	298	298	296
Sat Dec 24 11:58:18 2022	1671883098	0	298	298	298
Sat Dec 24 11:58:16 2022	1671883096	0	298	298	297
Sat Dec 24 11:58:18 2022	1671883098	0	298	298	298
Sat Dec 24 11:58:17 2022	1671883097	0	298	298	297
Sat Dec 24 11:58:16 2022	1671883096	0	298	298	298
Sat Dec 24 11:58:18 2022	1671883098	0	298	298	298
Sat Dec 24 11:58:19 2022	1671883099	0	298	298	298
Sat Dec 24 11:58:17 2022	1671883097	0	299	299	298
Sat Dec 24 11:58:18 2022	1671883098	0	299	299	298
Sat Dec 24 11:58:16 2022	1671883096	0	299	299	298
Sat Dec 24 11:58:19 2022	1671883099	0	299	299	298
Sat Dec 24 11:58:17 2022	1671883097	0	299	299	298
Sat Dec 24 11:58:16 2022	1671883096	0	299	299	298
Sat Dec 24 11:58:15 2022	1671883095	0	299	299	299
Sat Dec 24 11:58:19 2022	1671883099	0	299	299	298
Sat Dec 24 11:58:18 2022	1671883098	0	299	299	299
Sat Dec 24 11:58:17 2022	1671883097	0	299	299	299
Sat Dec 24 11:58:16 2022	1671883096	0	299	299	299
Sat Dec 24 11:58:17 2022	1671883097	0	299	299	299
Sat Dec 24 11:58:16 2022	1671883096	0	299	299	298
Sat Dec 24 11:58:16 2022	1671883096	0	300	300	299
Sat Dec 24 11:58:16 2022	1671883096	0	300	300	298
Sat Dec 24 11:58:16 2022	1671883096	0	300	300	299
Sat Dec 24 11:58:17 2022	1671883097	0	300	300	298
Sat Dec 24 11:58:16 2022	1671883096	0	300	300	300
Sat Dec 24 11:58:17 2022	1671883097	0	300	300	299
Sat Dec 24 11:58:16 2022	1671883096	0	300	300	299
Sat Dec 24 11:58:18 2022	1671883098	0	300	301	299
Sat Dec 24 11:58:18 2022	1671883098	0	301	301	300
Sat Dec 24 11:58:16 2022	1671883096	0	301	301	300
Sat Dec 24 11:58:19 2022	1671883099	0	301	301	300
Sat Dec 24 11:58:17 2022	1671883097	0	301	301	301
Sat Dec 24 11:58:18 2022	1671883098	0	301	301	300
Sat Dec 24 11:58:17 2022	1671883097	0	301	301	300
Sat Dec 24 11:58:17 2022	1671883097	0	301	301	301
Sat Dec 24 11:58:17 2022	1671883097	0	301	301	300
Sat Dec 24 11:58:19 2022	1671883099	0	301	302	301
Sat Dec 24 11:58:19 2022	1671883099	0	301	302	301
Sat Dec 24 11:58:17 2022	1671883097	0	302	302	301
Sat Dec 24 11:58:17 2022	1671883097	0	302	302	301
Sat Dec 24 11:58:16 2022	1671883096	0	302	302	301
Sat Dec 24 11:58:18 2022	1671883098	0	302	302	300
Sat Dec 24 11:58:16 2022	1671883096	0	302	302	301
Sat Dec 24 11:58:17 2022	1671883097	0	302	302	302
Sat Dec 24 11:58:17 2022	1671883097	0	302	302	300
Sat Dec 24 11:58:16 2022	1671883096	0	302	302	302
Sat Dec 24 11:58:17 2022	1671883097	0	302	302	301
Sat Dec 24 11:58:20 2022	1671883100	0	302	302	302
Sat Dec 24 11:58:18 2022	1671883098	0	302	302	302
Sat Dec 24 11:58:17 2022	1671883097	0	303	303	302
Sat Dec 24 11:58:18 2022	1671883098	0	303	303	302
Sat Dec 24 11:58:17 2022	1671883097	0	303	303	302
Sat Dec 24 11:58:19 2022	1671883099	0	303	303	302
Sat Dec 24 11:58:18 2022	1671883098	0	303	303	303
Sat Dec 24 11:58:18 2022	1671883098	0	303	303	303
Sat Dec 24 11:58:19 2022	1671883099	0	303	303	301
Sat Dec 24 11:58:16 2022	1671883096	0	303	303	286
Sat Dec 24 11:58:16 2022	1671883096	0	303	304	303
Sat Dec 24 11:58:19 2022	1671883099	0	304	304	303
Sat Dec 24 11:58:17 2022	1671883097	0	304	304	303
Sat Dec 24 11:58:16 2022	1671883096	0	304	304	303
Sat Dec 24 11:58:16 2022	1671883096	0	304	304	303
Sat Dec 24 11:58:18 2022	1671883098	0	304	304	303
Sat Dec 24 11:58:19 2022	1671883099	0	304	304	303
Sat Dec 24 11:58:16 2022	1671883096	0	304	304	304
Sat Dec 24 11:58:16 2022	1671883096	0	304	304	304
Sat Dec 24 11:58:15 2022	1671883095	0	304	304	303
Sat Dec 24 11:58:18 2022	1671883098	0	304	304	304
Sat Dec 24 11:58:17 2022	1671883097	0	304	304	304
Sat Dec 24 11:58:18 2022	1671883098	0	304	304	303
Sat Dec 24 11:58:16 2022	1671883096	0	304	304	304
Sat Dec 24 11:58:18 2022	1671883098	0	304	304	304
Sat Dec 24 11:58:19 2022	1671883099	0	305	305	303
Sat Dec 24 11:58:19 2022	1671883099	0	305	305	304
Sat Dec 24 11:58:17 2022	1671883097	0	305	305	304
Sat Dec 24 11:58:20 2022	1671883100	0	305	305	304
Sat Dec 24 11:58:16 2022	1671883096	0	305	305	305
Sat Dec 24 11:58:18 2022	1671883098	0	305	305	305
Sat Dec 24 11:58:18 2022	1671883098	0	305	305	305
Sat Dec 24 11:58:18 2022	1671883098	0	305	305	304
Sat Dec 24 11:58:17 2022	1671883097	0	305	305	305
Sat Dec 24 11:58:18 2022	1671883098	0	306	306	305
Sat Dec 24 11:58:17 2022	1671883097	0	306	306	306
Sat Dec 24 11:58:16 2022	1671883096	0	306	306	305
Sat Dec 24 11:58:18 2022	1671883098	0	306	307	306
Sat Dec 24 11:58:18 2022	1671883098	0	307	307	306
Sat Dec 24 11:58:17 2022	1671883097	0	307	307	306
Sat Dec 24 11:58:20 2022	1671883100	0	307	307	306
Sat Dec 24 11:58:19 2022	1671883099	0	307	307	306
Sat Dec 24 11:58:18 2022	1671883098	0	307	307	306
Sat Dec 24 11:58:17 2022	1671883097	0	307	307	306
Sat Dec 24 11:58:16 2022	1671883096	0	307	307	307
Sat Dec 24 11:58:16 2022	1671883096	0	307	307	307
Sat Dec 24 11:58:17 2022	1671883097	0	307	307	307
Sat Dec 24 11:58:15 2022	1671883095	0	307	307	307
Sat Dec 24 11:58:18 2022	1671883098	0	307	307	307
Sat Dec 24 11:58:17 2022	1671883097	0	307	308	307
Sat Dec 24 11:58:15 2022	1671883095	0	308	308	307
Sat Dec 24 11:58:16 2022	1671883096	0	308	308	307
Sat Dec 24 11:58:18 2022	1671883098	0	308	308	307
Sat Dec 24 11:58:17 2022	1671883097	0	308	308	307
Sat Dec 24 11:58:18 2022	1671883098	0	308	308	308
Sat Dec 24 11:58:17 2022	1671883097	0	308	308	308
Sat Dec 24 11:58:18 2022	1671883098	0	308	308	307
Sat Dec 24 11:58:16 2022	1671883096	0	308	308	308
Sat Dec 24 11:58:17 2022	1671883097	0	308	308	308
Sat Dec 24 11:58:17 2022	1671883097	0	309	309	308
Sat Dec 24 11:58:19 2022	1671883099	0	309	309	308
Sat Dec 24 11:58:18 2022	1671883098	0	309	309	308
Sat Dec 24 11:58:18 2022	1671883098	0	309	309	308
Sat Dec 24 11:58:16 2022	1671883096	0	309	309	308
Sat Dec 24 11:58:18 2022	1671883098	0	309	309	308
Sat Dec 24 11:58:19 2022	1671883099	0	309	309	309
Sat Dec 24 11:58:18 2022	1671883098	0	309	309	308
Sat Dec 24 11:58:18 2022	1671883098	0	309	309	309
Sat Dec 24 11:58:17 2022	1671883097	0	309	309	309
Sat Dec 24 11:58:18 2022	1671883098	0	310	310	309
Sat Dec 24 11:58:19 2022	1671883099	0	310	310	309
Sat Dec 24 11:58:16 2022	1671883096	0	310	310	306
Sat Dec 24 11:58:20 2022	1671883100	0	310	310	309
Sat Dec 24 11:58:17 2022	1671883097	0	310	310	310
Sat Dec 24 11:58:17 2022	1671883097	0	310	310	310
Sat Dec 24 11:58:16 2022	1671883096	0	310	310	310
Sat Dec 24 11:58:16 2022	1671883096	0	310	310	310
Sat Dec 24 11:58:16 2022	1671883096	0	311	311	310
Sat Dec 24 11:58:18 2022	1671883098	0	311	311	310
Sat Dec 24 11:58:19 2022	1671883099	0	311	311	310
Sat Dec 24 11:58:19 2022	1671883099	0	311	311	310
Sat Dec 24 11:58:18 2022	1671883098	0	311	311	310
Sat Dec 24 11:58:16 2022	1671883096	0	311	311	311
Sat Dec 24 11:58:19 2022	1671883099	0	311	311	311
Sat Dec 24 11:58:17 2022	1671883097	0	311	311	311
Sat Dec 24 11:58:17 2022	1671883097	0	312	312	311
Sat Dec 24 11:58:19 2022	1671883099	0	312	312	311
Sat Dec 24 11:58:18 2022	1671883098	0	312	312	312
Sat Dec 24 11:58:16 2022	1671883096	0	312	312	311
Sat Dec 24 11:58:17 2022	1671883097	0	312	312	311
Sat Dec 24 11:58:17 2022	1671883097	0	312	312	312
Sat Dec 24 11:58:18 2022	1671883098	0	312	312	311
Sat Dec 24 11:58:15 2022	1671883095	0	312	312	312
Sat Dec 24 11:58:16 2022	1671883096	0	312	312	312
Sat Dec 24 11:58:16 2022	1671883096	0	312	312	311
Sat Dec 24 11:58:18 2022	1671883098	0	312	312	312
Sat Dec 24 11:58:17 2022	1671883097	0	312	312	312
Sat Dec 24 11:58:18 2022	1671883098	0	312	313	311
Sat Dec 24 11:58:16 2022	1671883096	0	313	313	312
Sat Dec 24 11:58:16 2022	1671883096	0	313	313	311
Sat Dec 24 11:58:16 2022	1671883096	0	313	313	312
Sat Dec 24 11:58:19 2022	1671883099	0	313	313	313
Sat Dec 24 11:58:17 2022	1671883097	0	313	313	312
Sat Dec 24 11:58:20 2022	1671883100	0	313	313	309
Sat Dec 24 11:58:19 2022	1671883099	0	313	313	313
Sat Dec 24 11:58:19 2022	1671883099	0	314	314	313
Sat Dec 24 11:58:19 2022	1671883099	0	314	314	304
Sat Dec 24 11:58:16 2022	1671883096	0	314	314	314
Sat Dec 24 11:58:19 2022	1671883099	0	315	315	315
Sat Dec 24 11:58:19 2022	1671883099	0	316	316	315
Sat Dec 24 11:58:16 2022	1671883096	0	316	316	315
Sat Dec 24 11:58:17 2022	1671883097	0	316	316	314
Sat Dec 24 11:58:16 2022	1671883096	0	316	316	315
Sat Dec 24 11:58:18 2022	1671883098	0	316	316	316
Sat Dec 24 11:58:17 2022	1671883097	0	316	316	316
Sat Dec 24 11:58:17 2022	1671883097	0	316	316	316
Sat Dec 24 11:58:15 2022	1671883095	0	316	316	302
Sat Dec 24 11:58:18 2022	1671883098	0	316	317	316
Sat Dec 24 11:58:19 2022	1671883099	0	317	317	271
Sat Dec 24 11:58:19 2022	1671883099	0	317	317	317
Sat Dec 24 11:58:17 2022	1671883097	0	317	317	317
Sat Dec 24 11:58:16 2022	1671883096	0	317	318	316
Sat Dec 24 11:58:18 2022	1671883098	0	318	318	316
Sat Dec 24 11:58:17 2022	1671883097	0	318	318	317
Sat Dec 24 11:58:15 2022	1671883095	0	318	318	317
Sat Dec 24 11:58:18 2022	1671883098	0	318	318	317
Sat Dec 24 11:58:20 2022	1671883100	0	318	318	318
Sat Dec 24 11:58:18 2022	1671883098	0	318	318	318
Sat Dec 24 11:58:15 2022	1671883095	0	318	319	318
Sat Dec 24 11:58:18 2022	1671883098	0	319	319	318
Sat Dec 24 11:58:17 2022	1671883097	0	319	319	319
Sat Dec 24 11:58:18 2022	1671883098	0	319	319	319
Sat Dec 24 11:58:18 2022	1671883098	0	320	320	319
